source,job_id,title,company,location,posted_date,min_salary,max_salary,currency,employment_type,seniority,description,skills,url,scraped_at
careerlink,careerlink_1762336753509931295,[G7]_[BSV]_Nhân Viên Văn Phòng (Giờ Hành Chính - Không Yêu Cầu Kinh Nghiệm),,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/g7-_-bsv-_-nhan-vien-van-phong-gio-hanh-chinh-khong-yeu-cau-kinh-nghiem/3347025?source=site,2025-12-11T16:52:44.568124+00:00
careerlink,careerlink_1706316264539302316,Nhân Viên Văn Phòng Tổng Đài Viettel (Không Sale)-Thuần CSKH [BSV] [G5],,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-van-phong-tong-dai-viettel-khong-sale-thuan-cskh-bsv-g5/3347106?source=site,2025-12-11T16:52:44.568611+00:00
careerlink,careerlink_2549182866215401143,Tư Vấn Viên Dịch Vụ Viettel Telecom_Nhân viên văn phòng__G10_BSV,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/tu-van-vien-dich-vu-viettel-telecom-_-nhan-vien-van-phong-_-_-g10-_-bsv/3347081?source=site,2025-12-11T16:52:44.569182+00:00
careerlink,careerlink_7721656993741339978,Nhân Viên Chăm Sóc Khách Hàng Viettel (Thuần CSKH) - [G5],,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-cham-soc-khach-hang-viettel-thuan-cskh-g5/3332122?source=site,2025-12-11T16:52:44.569679+00:00
careerlink,careerlink_4986740606237390694,Quản Lý Cửa Hàng Thời Trang Levi's Long Xuyên (An Giang),,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/quan-ly-cua-hang-thoi-trang-levi-'-s-long-xuyen-an-giang/3346640?source=site,2025-12-11T16:52:47.527774+00:00
careerlink,careerlink_5008604178070098041,Nhân Viên Chăm Sóc Khách Hàng - THỬ VIỆC FULL LƯƠNG,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-cham-soc-khach-hang-thu-viec-full-luong/3346843?source=site,2025-12-11T16:52:47.528244+00:00
careerlink,careerlink_2557022266440439966,"[TP.HCM] Chuyên Viên Tư Vấn & Chăm Sóc Khách Hàng B2B/B2C - Thu Nhập TB 12 - 35M/tháng, Hoa Hồng Upto30%",,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/tp-.-hcm-chuyen-vien-tu-van-cham-soc-khach-hang-b2b-b2c-thu-nhap-tb-12-35m-thang-hoa-hong-upto30/3345838?source=site,2025-12-11T16:52:47.528693+00:00
careerlink,careerlink_8440561997990894766,"[HN/HCM] Tư Vấn Viên Phần Mềm Công Nghệ Mảng Website – Chấp Nhận Sinh Viên Năm 3,4 -  Thu Nhập Cạnh Tranh Lên Tới 35M++",,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/hn-hcm-tu-van-vien-phan-mem-cong-nghe-mang-website-%E2%80%93-chap-nhan-sinh-vien-nam-3-4-thu-nhap-canh-tranh-len-toi-35m/3334542?source=site,2025-12-11T16:52:47.529164+00:00
careerlink,careerlink_6839590674503031615,NHÂN VIÊN KINH DOANH DỰ ÁN CĂN HỘ CAO CẤP,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-kinh-doanh-du-an-can-ho-cao-cap/3333857?source=site,2025-12-11T16:52:47.529612+00:00
careerlink,careerlink_1125609051528156719,"[HN/HCM] Tư Vấn Viên Phần Mềm Công Nghệ Cho Shop Thời Trang, Quán Ăn – Chấp Nhận Sinh Viên Năm 3,4 -  Thu Nhập Lên Tới 35M++",,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/hn-hcm-tu-van-vien-phan-mem-cong-nghe-cho-shop-thoi-trang-quan-an-%E2%80%93-chap-nhan-sinh-vien-nam-3-4-thu-nhap-len-toi-35m/3334553?source=site,2025-12-11T16:52:47.530074+00:00
