__source_name,__source_id,city,country,country_iso,latitude,longitude,population
normalized_extracted_hf_data_jobs.csv,96016,Hsinchu,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,96075,Le Port,,RE,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,96647,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,97021,New Taipei City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,100363,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,100487,Moka,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,101121,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,101726,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,102173,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,102238,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,102392,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,103846,Qormi,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,105145,Vacoas,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,105147,Port Louis,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,105582,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,106495,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,106547,Pieta,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,106820,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,106878,Hsinchu,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,107586,Ta' Xbiex,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,108272,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,108597,Shenzhen,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,109284,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,109475,Hsinchu,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,109585,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,109991,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,110472,Roche Caiman,,SC,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,110689,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,110957,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,111696,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,112135,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,113165,Hsinchu,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,114169,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,114182,New Taipei City,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,115805,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,115894,La Possession,,RE,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,115978,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,116486,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,116622,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,116663,Floriana,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,117048,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,117607,Quatre Bornes,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,117688,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,118067,Vacoas,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,118521,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,118894,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,119650,Shenzhen,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,120065,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,120522,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,120978,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,121449,Moka,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,121572,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,121612,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,122324,Moka,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,122945,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,123492,Le Port,,RE,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,124141,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,124529,Shenzhen,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,126742,Port Louis,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,127220,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,127954,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,127972,Valletta,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,129436,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,129459,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,130489,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,131026,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,131226,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,131668,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,131999,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,132313,Port Louis,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,132461,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,132638,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,132684,Shenzhen,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,133056,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,134073,Port Louis,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,134471,Floriana,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,134602,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,134727,Hsinchu,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,134935,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,135949,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,136226,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,138133,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,138481,Moka,,MU,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,139201,Shenzhen,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,140192,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,140472,Birkirkara,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,141883,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,142004,Shenzhen,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,142519,Valletta,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,144151,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,144244,Ta' Xbiex,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,144427,Valletta,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,144615,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,144780,Sliema,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,145363,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,145475,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,145706,__UNMATCHED__,__NA__,__NA__,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,146754,Qormi,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,146879,Rabat,,MT,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,148224,Shenzhen,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,149509,Taipei,,TW,__NA__,__NA__,__NA__
normalized_extracted_hf_data_jobs.csv,150072,Rabat,,MT,__NA__,__NA__,__NA__
